Library,month,issues
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-09,8853
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-10,9173
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-11,8185
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-12,6787
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-01,8439
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-02,8001
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-03,8871
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-04,7680
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-05,6239
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-06,8282
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-07,9504
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-08,9434
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-09,9084
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-10,8453
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-11,7792
http://datadock.io/kal/data/id/resource/library/Gosforth,2015-12,5860
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-01,7580
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-02,7682
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-03,7282
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-04,7771
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-05,5430
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-06,4835
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-07,5808
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-08,6271
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-09,5400
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-10,5897
http://datadock.io/kal/data/id/resource/library/Gosforth,2016-11,5677
http://datadock.io/kal/data/id/resource/library/High Heaton,2008-04,70
http://datadock.io/kal/data/id/resource/library/High Heaton,2008-05,57
http://datadock.io/kal/data/id/resource/library/High Heaton,2008-06,99
http://datadock.io/kal/data/id/resource/library/High Heaton,2008-07,78
http://datadock.io/kal/data/id/resource/library/High Heaton,2008-08,0
http://datadock.io/kal/data/id/resource/library/High Heaton,2008-09,3420
http://datadock.io/kal/data/id/resource/library/High Heaton,2008-10,6330
http://datadock.io/kal/data/id/resource/library/High Heaton,2008-11,5620
http://datadock.io/kal/data/id/resource/library/High Heaton,2008-12,3823
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-01,5706
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-02,5791
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-03,5483
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-04,5361
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-05,5100
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-06,4803
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-07,5595
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-08,5201
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-09,5107
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-10,5163
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-11,4301
http://datadock.io/kal/data/id/resource/library/High Heaton,2009-12,3508
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-01,4530
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-02,4476
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-03,4459
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-04,4198
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-05,4121
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-06,4034
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-07,5387
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-08,4813
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-09,4510
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-10,4579
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-11,3514
http://datadock.io/kal/data/id/resource/library/High Heaton,2010-12,2938
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-01,4109
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-02,4323
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-03,4351
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-04,3469
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-05,4065
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-06,3626
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-07,4325
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-08,4507
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-09,3885
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-10,3896
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-11,3627
http://datadock.io/kal/data/id/resource/library/High Heaton,2011-12,2597
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-01,3930
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-02,3354
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-03,3171
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-04,3185
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-05,2928
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-06,3042
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-07,3728
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-08,4651
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-09,3519
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-10,3357
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-11,3391
http://datadock.io/kal/data/id/resource/library/High Heaton,2012-12,2182
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-01,2885
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-02,2887
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-03,2694
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-04,2799
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-05,3018
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-06,4245
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-07,1434
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-08,1647
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-09,1456
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-10,1449
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-11,1284
http://datadock.io/kal/data/id/resource/library/High Heaton,2013-12,830
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-01,1318
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-02,1126
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-03,931
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-04,1115
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-05,1142
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-06,880
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-07,1084
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-08,1321
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-09,968
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-10,1335
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-11,1089
http://datadock.io/kal/data/id/resource/library/High Heaton,2014-12,733
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-01,1064
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-02,1130
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-03,1344
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-04,1081
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-05,944
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-06,1265
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-07,1421
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-08,1405
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-09,1106
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-10,1217
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-11,1390
http://datadock.io/kal/data/id/resource/library/High Heaton,2015-12,887
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-01,1163
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-02,1119
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-03,1201
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-04,1330
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-05,1441
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-06,1423
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-07,1423
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-08,1404
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-09,1594
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-10,1605
http://datadock.io/kal/data/id/resource/library/High Heaton,2016-11,1445
http://datadock.io/kal/data/id/resource/library/Jesmond,2008-04,7429
http://datadock.io/kal/data/id/resource/library/Jesmond,2008-05,7213
http://datadock.io/kal/data/id/resource/library/Jesmond,2008-06,6826
http://datadock.io/kal/data/id/resource/library/Jesmond,2008-07,7774
http://datadock.io/kal/data/id/resource/library/Jesmond,2008-08,7784
http://datadock.io/kal/data/id/resource/library/Jesmond,2008-09,7160
http://datadock.io/kal/data/id/resource/library/Jesmond,2008-10,6982
http://datadock.io/kal/data/id/resource/library/Jesmond,2008-11,6766
http://datadock.io/kal/data/id/resource/library/Jesmond,2008-12,5682
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-01,6692
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-02,6554
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-03,6640
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-04,6819
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-05,6075
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-06,5274
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-07,6167
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-08,5188
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-09,4850
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-10,5756
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-11,4517
http://datadock.io/kal/data/id/resource/library/Jesmond,2009-12,4521
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-01,5345
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-02,4520
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-03,4660
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-04,4532
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-05,4643
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-06,4617
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-07,5007
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-08,4662
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-09,4746
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-10,5073
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-11,4335
http://datadock.io/kal/data/id/resource/library/Jesmond,2010-12,3148
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-01,4265
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-02,3772
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-03,1857
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-04,0
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-05,9
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-06,2364
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-07,4450
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-08,4316
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-09,4378
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-10,4259
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-11,3999
http://datadock.io/kal/data/id/resource/library/Jesmond,2011-12,3146
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-01,4242
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-02,3756
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-03,4437
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-04,3993
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-05,3946
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-06,3869
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-07,4333
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-08,4222
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-09,3763
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-10,3624
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-11,3793
http://datadock.io/kal/data/id/resource/library/Jesmond,2012-12,2424
http://datadock.io/kal/data/id/resource/library/Jesmond,2013-01,3657
http://datadock.io/kal/data/id/resource/library/Jesmond,2013-02,3282
http://datadock.io/kal/data/id/resource/library/Jesmond,2013-03,3186
http://datadock.io/kal/data/id/resource/library/Jesmond,2013-04,2957
http://datadock.io/kal/data/id/resource/library/Jesmond,2013-05,3308
http://datadock.io/kal/data/id/resource/library/Jesmond,2013-06,3168
http://datadock.io/kal/data/id/resource/library/Jesmond,2013-07,435
http://datadock.io/kal/data/id/resource/library/Jesmond,2013-08,201
http://datadock.io/kal/data/id/resource/library/Jesmond,2013-11,1
http://datadock.io/kal/data/id/resource/library/Kenton,2008-04,4523
http://datadock.io/kal/data/id/resource/library/Kenton,2008-05,3995
http://datadock.io/kal/data/id/resource/library/Kenton,2008-06,4095
http://datadock.io/kal/data/id/resource/library/Kenton,2008-07,4440
http://datadock.io/kal/data/id/resource/library/Kenton,2008-08,4906
http://datadock.io/kal/data/id/resource/library/Kenton,2008-09,4317
http://datadock.io/kal/data/id/resource/library/Kenton,2008-10,4548
http://datadock.io/kal/data/id/resource/library/Kenton,2008-11,3998
http://datadock.io/kal/data/id/resource/library/Kenton,2008-12,3151
http://datadock.io/kal/data/id/resource/library/Kenton,2009-01,3997
http://datadock.io/kal/data/id/resource/library/Kenton,2009-02,3782
http://datadock.io/kal/data/id/resource/library/Kenton,2009-03,4053
http://datadock.io/kal/data/id/resource/library/Kenton,2009-04,3966
http://datadock.io/kal/data/id/resource/library/Kenton,2009-05,3738
http://datadock.io/kal/data/id/resource/library/Kenton,2009-06,3429
http://datadock.io/kal/data/id/resource/library/Kenton,2009-07,4204
http://datadock.io/kal/data/id/resource/library/Kenton,2009-08,4044
http://datadock.io/kal/data/id/resource/library/Kenton,2009-09,4116
http://datadock.io/kal/data/id/resource/library/Kenton,2009-10,3962
http://datadock.io/kal/data/id/resource/library/Kenton,2009-11,3667
http://datadock.io/kal/data/id/resource/library/Kenton,2009-12,3100
http://datadock.io/kal/data/id/resource/library/Kenton,2010-01,3089
http://datadock.io/kal/data/id/resource/library/Kenton,2010-02,4136
http://datadock.io/kal/data/id/resource/library/Kenton,2010-03,3773
http://datadock.io/kal/data/id/resource/library/Kenton,2010-04,3448
http://datadock.io/kal/data/id/resource/library/Kenton,2010-05,3421
http://datadock.io/kal/data/id/resource/library/Kenton,2010-06,3822
http://datadock.io/kal/data/id/resource/library/Kenton,2010-07,4052
http://datadock.io/kal/data/id/resource/library/Kenton,2010-08,4038
http://datadock.io/kal/data/id/resource/library/Kenton,2010-09,3728
http://datadock.io/kal/data/id/resource/library/Kenton,2010-10,3612
http://datadock.io/kal/data/id/resource/library/Kenton,2010-11,3274
http://datadock.io/kal/data/id/resource/library/Kenton,2010-12,2755
http://datadock.io/kal/data/id/resource/library/Kenton,2011-01,3336
http://datadock.io/kal/data/id/resource/library/Kenton,2011-02,3673
http://datadock.io/kal/data/id/resource/library/Kenton,2011-03,3933
http://datadock.io/kal/data/id/resource/library/Kenton,2011-04,3259
http://datadock.io/kal/data/id/resource/library/Kenton,2011-05,3354
http://datadock.io/kal/data/id/resource/library/Kenton,2011-06,3224
http://datadock.io/kal/data/id/resource/library/Kenton,2011-07,3102
http://datadock.io/kal/data/id/resource/library/Kenton,2011-08,3744
http://datadock.io/kal/data/id/resource/library/Kenton,2011-09,2880
http://datadock.io/kal/data/id/resource/library/Kenton,2011-10,2908
http://datadock.io/kal/data/id/resource/library/Kenton,2011-11,2630
http://datadock.io/kal/data/id/resource/library/Kenton,2011-12,2306
http://datadock.io/kal/data/id/resource/library/Kenton,2012-01,2563
http://datadock.io/kal/data/id/resource/library/Kenton,2012-02,2783
http://datadock.io/kal/data/id/resource/library/Kenton,2012-03,2912
http://datadock.io/kal/data/id/resource/library/Kenton,2012-04,2612
http://datadock.io/kal/data/id/resource/library/Kenton,2012-05,2842
http://datadock.io/kal/data/id/resource/library/Kenton,2012-06,2327
http://datadock.io/kal/data/id/resource/library/Kenton,2012-07,2538
http://datadock.io/kal/data/id/resource/library/Kenton,2012-08,2592
http://datadock.io/kal/data/id/resource/library/Kenton,2012-09,2214
http://datadock.io/kal/data/id/resource/library/Kenton,2012-10,2576
http://datadock.io/kal/data/id/resource/library/Kenton,2012-11,2162
http://datadock.io/kal/data/id/resource/library/Kenton,2012-12,1532
http://datadock.io/kal/data/id/resource/library/Kenton,2013-01,2146
http://datadock.io/kal/data/id/resource/library/Kenton,2013-02,1996
http://datadock.io/kal/data/id/resource/library/Kenton,2013-03,2139
http://datadock.io/kal/data/id/resource/library/Kenton,2013-04,2289
http://datadock.io/kal/data/id/resource/library/Kenton,2013-05,2423
http://datadock.io/kal/data/id/resource/library/Kenton,2013-06,2229
http://datadock.io/kal/data/id/resource/library/Kenton,2013-07,2480
http://datadock.io/kal/data/id/resource/library/Kenton,2013-08,2653
http://datadock.io/kal/data/id/resource/library/Kenton,2013-09,1978
http://datadock.io/kal/data/id/resource/library/Kenton,2013-10,2538
http://datadock.io/kal/data/id/resource/library/Kenton,2013-11,2170
http://datadock.io/kal/data/id/resource/library/Kenton,2013-12,2074
http://datadock.io/kal/data/id/resource/library/Kenton,2014-01,1969
http://datadock.io/kal/data/id/resource/library/Kenton,2014-02,2177
http://datadock.io/kal/data/id/resource/library/Kenton,2014-03,2403
http://datadock.io/kal/data/id/resource/library/Kenton,2014-04,2006
http://datadock.io/kal/data/id/resource/library/Kenton,2014-05,1808
http://datadock.io/kal/data/id/resource/library/Kenton,2014-06,1965
http://datadock.io/kal/data/id/resource/library/Kenton,2014-07,1955
http://datadock.io/kal/data/id/resource/library/Kenton,2014-08,2161
http://datadock.io/kal/data/id/resource/library/Kenton,2014-09,1768
http://datadock.io/kal/data/id/resource/library/Kenton,2014-10,2016
http://datadock.io/kal/data/id/resource/library/Kenton,2014-11,1676
http://datadock.io/kal/data/id/resource/library/Kenton,2014-12,1497
http://datadock.io/kal/data/id/resource/library/Kenton,2015-01,1795
http://datadock.io/kal/data/id/resource/library/Kenton,2015-02,1475
http://datadock.io/kal/data/id/resource/library/Kenton,2015-03,1853
http://datadock.io/kal/data/id/resource/library/Kenton,2015-04,1777
http://datadock.io/kal/data/id/resource/library/Kenton,2015-05,1342
http://datadock.io/kal/data/id/resource/library/Kenton,2015-06,1972
http://datadock.io/kal/data/id/resource/library/Kenton,2015-07,1849
http://datadock.io/kal/data/id/resource/library/Kenton,2015-08,1737
http://datadock.io/kal/data/id/resource/library/Kenton,2015-09,1691
http://datadock.io/kal/data/id/resource/library/Kenton,2015-10,1854
http://datadock.io/kal/data/id/resource/library/Kenton,2015-11,1537
http://datadock.io/kal/data/id/resource/library/Kenton,2015-12,1107
http://datadock.io/kal/data/id/resource/library/Kenton,2016-01,1614
http://datadock.io/kal/data/id/resource/library/Kenton,2016-02,1500
http://datadock.io/kal/data/id/resource/library/Kenton,2016-03,1682
http://datadock.io/kal/data/id/resource/library/Kenton,2016-04,1684
http://datadock.io/kal/data/id/resource/library/Kenton,2016-05,1219
http://datadock.io/kal/data/id/resource/library/Kenton,2016-06,1158
http://datadock.io/kal/data/id/resource/library/Kenton,2016-07,1366
http://datadock.io/kal/data/id/resource/library/Kenton,2016-08,1250
http://datadock.io/kal/data/id/resource/library/Kenton,2016-09,1431
http://datadock.io/kal/data/id/resource/library/Kenton,2016-10,1029
http://datadock.io/kal/data/id/resource/library/Kenton,2016-11,1543
http://datadock.io/kal/data/id/resource/library/Mobile,2008-04,2250
http://datadock.io/kal/data/id/resource/library/Mobile,2008-05,2176
http://datadock.io/kal/data/id/resource/library/Mobile,2008-06,2333
http://datadock.io/kal/data/id/resource/library/Mobile,2008-07,2324
http://datadock.io/kal/data/id/resource/library/Mobile,2008-08,2559
http://datadock.io/kal/data/id/resource/library/Mobile,2008-09,2031
http://datadock.io/kal/data/id/resource/library/Mobile,2008-10,2255
http://datadock.io/kal/data/id/resource/library/Mobile,2008-11,2206
http://datadock.io/kal/data/id/resource/library/Mobile,2008-12,1917
http://datadock.io/kal/data/id/resource/library/Mobile,2009-01,2657
http://datadock.io/kal/data/id/resource/library/Mobile,2009-02,2064
http://datadock.io/kal/data/id/resource/library/Mobile,2009-03,2500
http://datadock.io/kal/data/id/resource/library/Mobile,2009-04,2121
http://datadock.io/kal/data/id/resource/library/Mobile,2009-05,2114
http://datadock.io/kal/data/id/resource/library/Mobile,2009-06,2449
http://datadock.io/kal/data/id/resource/library/Mobile,2009-07,2297
http://datadock.io/kal/data/id/resource/library/Mobile,2009-08,2441
http://datadock.io/kal/data/id/resource/library/Mobile,2009-09,1945
http://datadock.io/kal/data/id/resource/library/Mobile,2009-10,2507
http://datadock.io/kal/data/id/resource/library/Mobile,2009-11,1974
http://datadock.io/kal/data/id/resource/library/Mobile,2009-12,1939
http://datadock.io/kal/data/id/resource/library/Mobile,2010-01,2398
http://datadock.io/kal/data/id/resource/library/Mobile,2010-02,2141
http://datadock.io/kal/data/id/resource/library/Mobile,2010-03,2421
http://datadock.io/kal/data/id/resource/library/Mobile,2010-04,2168
http://datadock.io/kal/data/id/resource/library/Mobile,2010-05,2073
http://datadock.io/kal/data/id/resource/library/Mobile,2010-06,1887
http://datadock.io/kal/data/id/resource/library/Mobile,2010-07,2759
http://datadock.io/kal/data/id/resource/library/Mobile,2010-08,2731
http://datadock.io/kal/data/id/resource/library/Mobile,2010-09,3124
http://datadock.io/kal/data/id/resource/library/Mobile,2010-10,4131
http://datadock.io/kal/data/id/resource/library/Mobile,2010-11,3064
http://datadock.io/kal/data/id/resource/library/Mobile,2010-12,1365
http://datadock.io/kal/data/id/resource/library/Mobile,2011-01,2578
http://datadock.io/kal/data/id/resource/library/Mobile,2011-02,1897
http://datadock.io/kal/data/id/resource/library/Mobile,2011-03,2603
http://datadock.io/kal/data/id/resource/library/Mobile,2011-04,2444
http://datadock.io/kal/data/id/resource/library/Mobile,2011-05,2055
http://datadock.io/kal/data/id/resource/library/Mobile,2011-06,2486
http://datadock.io/kal/data/id/resource/library/Mobile,2011-07,2265
http://datadock.io/kal/data/id/resource/library/Mobile,2011-08,2094
http://datadock.io/kal/data/id/resource/library/Mobile,2011-09,2087
http://datadock.io/kal/data/id/resource/library/Mobile,2011-10,2543
http://datadock.io/kal/data/id/resource/library/Mobile,2011-11,2568
http://datadock.io/kal/data/id/resource/library/Mobile,2011-12,1924
http://datadock.io/kal/data/id/resource/library/Mobile,2012-01,2338
http://datadock.io/kal/data/id/resource/library/Mobile,2012-02,2006
http://datadock.io/kal/data/id/resource/library/Mobile,2012-03,1943
http://datadock.io/kal/data/id/resource/library/Mobile,2012-04,827
http://datadock.io/kal/data/id/resource/library/Moorside,2008-04,1364
http://datadock.io/kal/data/id/resource/library/Moorside,2008-05,1717
http://datadock.io/kal/data/id/resource/library/Moorside,2008-06,1246
http://datadock.io/kal/data/id/resource/library/Moorside,2008-07,1664
http://datadock.io/kal/data/id/resource/library/Moorside,2008-08,1670
http://datadock.io/kal/data/id/resource/library/Moorside,2008-09,1504
http://datadock.io/kal/data/id/resource/library/Moorside,2008-10,1605
http://datadock.io/kal/data/id/resource/library/Moorside,2008-11,1318
http://datadock.io/kal/data/id/resource/library/Moorside,2008-12,1048
http://datadock.io/kal/data/id/resource/library/Moorside,2009-01,1298
http://datadock.io/kal/data/id/resource/library/Moorside,2009-02,1441
http://datadock.io/kal/data/id/resource/library/Moorside,2009-03,1097
http://datadock.io/kal/data/id/resource/library/Moorside,2009-04,1132
http://datadock.io/kal/data/id/resource/library/Moorside,2009-05,1522
http://datadock.io/kal/data/id/resource/library/Moorside,2009-06,1165
http://datadock.io/kal/data/id/resource/library/Moorside,2009-07,1583
http://datadock.io/kal/data/id/resource/library/Moorside,2009-08,1278
http://datadock.io/kal/data/id/resource/library/Moorside,2009-09,1066
http://datadock.io/kal/data/id/resource/library/Moorside,2009-10,925
http://datadock.io/kal/data/id/resource/library/Moorside,2009-11,950
http://datadock.io/kal/data/id/resource/library/Moorside,2009-12,1028
http://datadock.io/kal/data/id/resource/library/Moorside,2010-01,1072
http://datadock.io/kal/data/id/resource/library/Moorside,2010-02,868
http://datadock.io/kal/data/id/resource/library/Moorside,2010-03,952
http://datadock.io/kal/data/id/resource/library/Moorside,2010-04,907
http://datadock.io/kal/data/id/resource/library/Moorside,2010-05,1049
http://datadock.io/kal/data/id/resource/library/Moorside,2010-06,1028
http://datadock.io/kal/data/id/resource/library/Moorside,2010-07,1635
http://datadock.io/kal/data/id/resource/library/Moorside,2010-08,1512
http://datadock.io/kal/data/id/resource/library/Moorside,2010-09,1157
http://datadock.io/kal/data/id/resource/library/Moorside,2010-10,1174
http://datadock.io/kal/data/id/resource/library/Moorside,2010-11,1382
http://datadock.io/kal/data/id/resource/library/Moorside,2010-12,1001
http://datadock.io/kal/data/id/resource/library/Moorside,2011-01,1046
http://datadock.io/kal/data/id/resource/library/Moorside,2011-02,942
http://datadock.io/kal/data/id/resource/library/Moorside,2011-03,1332
http://datadock.io/kal/data/id/resource/library/Moorside,2011-04,864
http://datadock.io/kal/data/id/resource/library/Moorside,2011-05,835
http://datadock.io/kal/data/id/resource/library/Moorside,2011-06,883
http://datadock.io/kal/data/id/resource/library/Moorside,2011-07,1142
http://datadock.io/kal/data/id/resource/library/Moorside,2011-08,1235
http://datadock.io/kal/data/id/resource/library/Moorside,2011-09,1059
http://datadock.io/kal/data/id/resource/library/Moorside,2011-10,894
http://datadock.io/kal/data/id/resource/library/Moorside,2011-11,859
http://datadock.io/kal/data/id/resource/library/Moorside,2011-12,585
http://datadock.io/kal/data/id/resource/library/Moorside,2012-01,798
http://datadock.io/kal/data/id/resource/library/Moorside,2012-02,589
http://datadock.io/kal/data/id/resource/library/Moorside,2012-03,800
http://datadock.io/kal/data/id/resource/library/Moorside,2012-04,763
http://datadock.io/kal/data/id/resource/library/Moorside,2012-05,911
http://datadock.io/kal/data/id/resource/library/Moorside,2012-06,902
http://datadock.io/kal/data/id/resource/library/Moorside,2012-07,1364
http://datadock.io/kal/data/id/resource/library/Moorside,2012-08,1382
http://datadock.io/kal/data/id/resource/library/Moorside,2012-09,1233
http://datadock.io/kal/data/id/resource/library/Moorside,2012-10,1018
http://datadock.io/kal/data/id/resource/library/Moorside,2012-11,821
http://datadock.io/kal/data/id/resource/library/Moorside,2012-12,670
http://datadock.io/kal/data/id/resource/library/Moorside,2013-01,868
http://datadock.io/kal/data/id/resource/library/Moorside,2013-02,771
http://datadock.io/kal/data/id/resource/library/Moorside,2013-03,686
http://datadock.io/kal/data/id/resource/library/Moorside,2013-04,700
http://datadock.io/kal/data/id/resource/library/Moorside,2013-05,874
http://datadock.io/kal/data/id/resource/library/Moorside,2013-06,654
http://datadock.io/kal/data/id/resource/library/Moorside,2013-07,46
http://datadock.io/kal/data/id/resource/library/Moorside,2013-08,12
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2008-04,2094
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2008-05,2122
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2008-06,1976
