Library,month,enquiries
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-02,204
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-03,285
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-04,237
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-05,196
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-06,179
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-07,258
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-08,144
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-09,163
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-10,256
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-11,199
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-12,165
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-01,203
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-02,188
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-03,227
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-04,218
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-05,172
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-06,181
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-07,254
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-08,258
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-09,212
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-10,244
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-11,258
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-12,201
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-01,259
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-02,214
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-03,263
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-04,238
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-05,248
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-06,283
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-07,293
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-08,282
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-09,292
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-10,254
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-11,278
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-12,192
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2015-01,218
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2015-02,244
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2015-03,268
http://datadock.io/kal/data/id/resource/library/Newburn,2008-04,659
http://datadock.io/kal/data/id/resource/library/Newburn,2008-05,373
http://datadock.io/kal/data/id/resource/library/Newburn,2008-06,373
http://datadock.io/kal/data/id/resource/library/Newburn,2008-07,373
http://datadock.io/kal/data/id/resource/library/Newburn,2008-08,572
http://datadock.io/kal/data/id/resource/library/Newburn,2008-09,572
http://datadock.io/kal/data/id/resource/library/Newburn,2008-10,572
http://datadock.io/kal/data/id/resource/library/Newburn,2008-11,620
http://datadock.io/kal/data/id/resource/library/Newburn,2008-12,620
http://datadock.io/kal/data/id/resource/library/Newburn,2009-01,620
http://datadock.io/kal/data/id/resource/library/Newburn,2009-02,659
http://datadock.io/kal/data/id/resource/library/Newburn,2009-03,659
http://datadock.io/kal/data/id/resource/library/Newburn,2009-04,659
http://datadock.io/kal/data/id/resource/library/Newburn,2009-05,546
http://datadock.io/kal/data/id/resource/library/Newburn,2009-06,546
http://datadock.io/kal/data/id/resource/library/Newburn,2009-07,546
http://datadock.io/kal/data/id/resource/library/Newburn,2009-08,763
http://datadock.io/kal/data/id/resource/library/Newburn,2009-09,763
http://datadock.io/kal/data/id/resource/library/Newburn,2009-10,763
http://datadock.io/kal/data/id/resource/library/Newburn,2009-11,572
http://datadock.io/kal/data/id/resource/library/Newburn,2009-12,572
http://datadock.io/kal/data/id/resource/library/Newburn,2010-01,572
http://datadock.io/kal/data/id/resource/library/Newburn,2010-02,412
http://datadock.io/kal/data/id/resource/library/Newburn,2010-03,412
http://datadock.io/kal/data/id/resource/library/Newburn,2010-04,71
http://datadock.io/kal/data/id/resource/library/Newburn,2010-05,96
http://datadock.io/kal/data/id/resource/library/Newburn,2010-06,72
http://datadock.io/kal/data/id/resource/library/Newburn,2010-07,308
http://datadock.io/kal/data/id/resource/library/Newburn,2010-08,300
http://datadock.io/kal/data/id/resource/library/Newburn,2010-09,260
http://datadock.io/kal/data/id/resource/library/Newburn,2010-10,97
http://datadock.io/kal/data/id/resource/library/Newburn,2010-11,694
http://datadock.io/kal/data/id/resource/library/Newburn,2010-12,340
http://datadock.io/kal/data/id/resource/library/Newburn,2011-01,659
http://datadock.io/kal/data/id/resource/library/Newburn,2011-02,598
http://datadock.io/kal/data/id/resource/library/Newburn,2011-03,660
http://datadock.io/kal/data/id/resource/library/Newburn,2011-04,335
http://datadock.io/kal/data/id/resource/library/Newburn,2011-05,644
http://datadock.io/kal/data/id/resource/library/Newburn,2011-06,648
http://datadock.io/kal/data/id/resource/library/Newburn,2011-07,663
http://datadock.io/kal/data/id/resource/library/Newburn,2011-08,621
http://datadock.io/kal/data/id/resource/library/Newburn,2011-09,669
http://datadock.io/kal/data/id/resource/library/Newburn,2011-10,587
http://datadock.io/kal/data/id/resource/library/Newburn,2011-11,566
http://datadock.io/kal/data/id/resource/library/Newburn,2011-12,444
http://datadock.io/kal/data/id/resource/library/Newburn,2012-01,538
http://datadock.io/kal/data/id/resource/library/Newburn,2012-02,613
http://datadock.io/kal/data/id/resource/library/Newburn,2012-03,603
http://datadock.io/kal/data/id/resource/library/Newburn,2012-04,497
http://datadock.io/kal/data/id/resource/library/Newburn,2012-05,472
http://datadock.io/kal/data/id/resource/library/Newburn,2012-06,836
http://datadock.io/kal/data/id/resource/library/Newburn,2012-07,606
http://datadock.io/kal/data/id/resource/library/Newburn,2012-08,655
http://datadock.io/kal/data/id/resource/library/Newburn,2012-09,675
http://datadock.io/kal/data/id/resource/library/Newburn,2012-10,837
http://datadock.io/kal/data/id/resource/library/Newburn,2012-11,839
http://datadock.io/kal/data/id/resource/library/Newburn,2012-12,362
http://datadock.io/kal/data/id/resource/library/Newburn,2013-01,720
http://datadock.io/kal/data/id/resource/library/Newburn,2013-02,614
http://datadock.io/kal/data/id/resource/library/Newburn,2013-03,629
http://datadock.io/kal/data/id/resource/library/Newburn,2013-04,597
http://datadock.io/kal/data/id/resource/library/Newburn,2013-05,516
http://datadock.io/kal/data/id/resource/library/Newburn,2013-06,686
http://datadock.io/kal/data/id/resource/library/Newburn,2013-07,948
http://datadock.io/kal/data/id/resource/library/Newburn,2013-08,804
http://datadock.io/kal/data/id/resource/library/Newburn,2013-09,807
http://datadock.io/kal/data/id/resource/library/Newburn,2013-10,796
http://datadock.io/kal/data/id/resource/library/Newburn,2013-11,771
http://datadock.io/kal/data/id/resource/library/Newburn,2013-12,471
http://datadock.io/kal/data/id/resource/library/Newburn,2014-01,676
http://datadock.io/kal/data/id/resource/library/Newburn,2014-02,762
http://datadock.io/kal/data/id/resource/library/Newburn,2014-03,776
http://datadock.io/kal/data/id/resource/library/Newburn,2014-04,421
http://datadock.io/kal/data/id/resource/library/Newburn,2014-05,776
http://datadock.io/kal/data/id/resource/library/Newburn,2014-06,696
http://datadock.io/kal/data/id/resource/library/Newburn,2014-07,322
http://datadock.io/kal/data/id/resource/library/Newburn,2014-08,309
http://datadock.io/kal/data/id/resource/library/Newburn,2014-09,482
http://datadock.io/kal/data/id/resource/library/Newburn,2014-10,491
http://datadock.io/kal/data/id/resource/library/Newburn,2014-11,173
http://datadock.io/kal/data/id/resource/library/Newburn,2014-12,194
http://datadock.io/kal/data/id/resource/library/Newburn,2015-01,285
http://datadock.io/kal/data/id/resource/library/Newburn,2015-02,758
http://datadock.io/kal/data/id/resource/library/Newburn,2015-09,397
http://datadock.io/kal/data/id/resource/library/Newburn,2015-10,896
http://datadock.io/kal/data/id/resource/library/Newburn,2015-11,553
http://datadock.io/kal/data/id/resource/library/Newburn,2015-12,349
http://datadock.io/kal/data/id/resource/library/Newburn,2016-01,608
http://datadock.io/kal/data/id/resource/library/Newburn,2016-02,709
http://datadock.io/kal/data/id/resource/library/Newburn,2016-03,491
http://datadock.io/kal/data/id/resource/library/Newburn,2016-04,474
http://datadock.io/kal/data/id/resource/library/Newburn,2016-05,498
http://datadock.io/kal/data/id/resource/library/Newburn,2016-06,365
http://datadock.io/kal/data/id/resource/library/Newburn,2016-07,506
http://datadock.io/kal/data/id/resource/library/Newburn,2016-08,496
http://datadock.io/kal/data/id/resource/library/Newburn,2016-09,480
http://datadock.io/kal/data/id/resource/library/Newburn,2016-10,421
http://datadock.io/kal/data/id/resource/library/Newburn,2016-11,551
http://datadock.io/kal/data/id/resource/library/Outer West,2008-04,1291
http://datadock.io/kal/data/id/resource/library/Outer West,2008-08,1382
http://datadock.io/kal/data/id/resource/library/Outer West,2008-09,1382
http://datadock.io/kal/data/id/resource/library/Outer West,2008-10,1382
http://datadock.io/kal/data/id/resource/library/Outer West,2008-11,1595
http://datadock.io/kal/data/id/resource/library/Outer West,2008-12,1595
http://datadock.io/kal/data/id/resource/library/Outer West,2009-01,1595
http://datadock.io/kal/data/id/resource/library/Outer West,2009-02,945
http://datadock.io/kal/data/id/resource/library/Outer West,2009-03,945
http://datadock.io/kal/data/id/resource/library/Outer West,2009-04,945
http://datadock.io/kal/data/id/resource/library/Outer West,2009-05,1421
http://datadock.io/kal/data/id/resource/library/Outer West,2009-06,1421
http://datadock.io/kal/data/id/resource/library/Outer West,2009-07,1421
http://datadock.io/kal/data/id/resource/library/Outer West,2009-08,1330
http://datadock.io/kal/data/id/resource/library/Outer West,2009-09,1330
http://datadock.io/kal/data/id/resource/library/Outer West,2009-10,1330
http://datadock.io/kal/data/id/resource/library/Outer West,2009-11,2063
http://datadock.io/kal/data/id/resource/library/Outer West,2009-12,2063
http://datadock.io/kal/data/id/resource/library/Outer West,2010-01,2063
http://datadock.io/kal/data/id/resource/library/Outer West,2010-02,1335
http://datadock.io/kal/data/id/resource/library/Outer West,2010-03,1335
http://datadock.io/kal/data/id/resource/library/Outer West,2010-04,418
http://datadock.io/kal/data/id/resource/library/Outer West,2010-05,600
http://datadock.io/kal/data/id/resource/library/Outer West,2010-06,277
http://datadock.io/kal/data/id/resource/library/Outer West,2010-07,502
http://datadock.io/kal/data/id/resource/library/Outer West,2010-08,608
http://datadock.io/kal/data/id/resource/library/Outer West,2010-09,161
http://datadock.io/kal/data/id/resource/library/Outer West,2010-10,174
http://datadock.io/kal/data/id/resource/library/Outer West,2010-11,4325
http://datadock.io/kal/data/id/resource/library/Outer West,2010-12,3647
http://datadock.io/kal/data/id/resource/library/Outer West,2011-01,3737
http://datadock.io/kal/data/id/resource/library/Outer West,2011-02,3702
http://datadock.io/kal/data/id/resource/library/Outer West,2011-03,4597
http://datadock.io/kal/data/id/resource/library/Outer West,2011-04,4027
http://datadock.io/kal/data/id/resource/library/Outer West,2011-05,4750
http://datadock.io/kal/data/id/resource/library/Outer West,2011-06,3913
http://datadock.io/kal/data/id/resource/library/Outer West,2011-07,4321
http://datadock.io/kal/data/id/resource/library/Outer West,2011-08,5521
http://datadock.io/kal/data/id/resource/library/Outer West,2011-09,4686
http://datadock.io/kal/data/id/resource/library/Outer West,2011-10,5179
http://datadock.io/kal/data/id/resource/library/Outer West,2011-11,4120
http://datadock.io/kal/data/id/resource/library/Outer West,2011-12,4005
http://datadock.io/kal/data/id/resource/library/Outer West,2012-01,3933
http://datadock.io/kal/data/id/resource/library/Outer West,2012-02,3985
http://datadock.io/kal/data/id/resource/library/Outer West,2012-03,4132
http://datadock.io/kal/data/id/resource/library/Outer West,2012-04,4254
http://datadock.io/kal/data/id/resource/library/Outer West,2012-05,4335
http://datadock.io/kal/data/id/resource/library/Outer West,2012-06,3751
http://datadock.io/kal/data/id/resource/library/Outer West,2012-07,4855
http://datadock.io/kal/data/id/resource/library/Outer West,2012-08,4702
http://datadock.io/kal/data/id/resource/library/Outer West,2012-09,4349
http://datadock.io/kal/data/id/resource/library/Outer West,2012-10,5141
http://datadock.io/kal/data/id/resource/library/Outer West,2012-11,4890
http://datadock.io/kal/data/id/resource/library/Outer West,2012-12,3177
http://datadock.io/kal/data/id/resource/library/Outer West,2013-01,3371
http://datadock.io/kal/data/id/resource/library/Outer West,2013-02,3574
http://datadock.io/kal/data/id/resource/library/Outer West,2013-03,3627
http://datadock.io/kal/data/id/resource/library/Outer West,2013-04,4591
http://datadock.io/kal/data/id/resource/library/Outer West,2013-05,3616
http://datadock.io/kal/data/id/resource/library/Outer West,2013-06,4013
http://datadock.io/kal/data/id/resource/library/Outer West,2013-07,4206
http://datadock.io/kal/data/id/resource/library/Outer West,2013-08,5045
http://datadock.io/kal/data/id/resource/library/Outer West,2013-09,3921
http://datadock.io/kal/data/id/resource/library/Outer West,2013-10,4439
http://datadock.io/kal/data/id/resource/library/Outer West,2013-11,3674
http://datadock.io/kal/data/id/resource/library/Outer West,2013-12,2991
http://datadock.io/kal/data/id/resource/library/Outer West,2014-01,3453
http://datadock.io/kal/data/id/resource/library/Outer West,2014-02,3688
http://datadock.io/kal/data/id/resource/library/Outer West,2014-03,3881
http://datadock.io/kal/data/id/resource/library/Outer West,2014-04,3144
http://datadock.io/kal/data/id/resource/library/Outer West,2014-05,3395
http://datadock.io/kal/data/id/resource/library/Outer West,2014-06,2553
http://datadock.io/kal/data/id/resource/library/Outer West,2014-07,4450
http://datadock.io/kal/data/id/resource/library/Outer West,2014-08,4686
http://datadock.io/kal/data/id/resource/library/Outer West,2014-09,4544
http://datadock.io/kal/data/id/resource/library/Outer West,2014-10,5053
http://datadock.io/kal/data/id/resource/library/Outer West,2014-11,3931
http://datadock.io/kal/data/id/resource/library/Outer West,2014-12,2225
http://datadock.io/kal/data/id/resource/library/Outer West,2015-01,3580
http://datadock.io/kal/data/id/resource/library/Outer West,2015-02,3617
http://datadock.io/kal/data/id/resource/library/Outer West,2015-03,3255
http://datadock.io/kal/data/id/resource/library/Outer West,2015-04,3652
http://datadock.io/kal/data/id/resource/library/Outer West,2015-05,5372
http://datadock.io/kal/data/id/resource/library/Outer West,2015-06,3720
http://datadock.io/kal/data/id/resource/library/Outer West,2015-07,1187
http://datadock.io/kal/data/id/resource/library/Outer West,2015-08,5853
http://datadock.io/kal/data/id/resource/library/Outer West,2015-09,5855
http://datadock.io/kal/data/id/resource/library/Outer West,2015-10,6557
http://datadock.io/kal/data/id/resource/library/Outer West,2015-11,6525
http://datadock.io/kal/data/id/resource/library/Outer West,2015-12,3548
http://datadock.io/kal/data/id/resource/library/Outer West,2016-01,5701
http://datadock.io/kal/data/id/resource/library/Outer West,2016-02,7732
http://datadock.io/kal/data/id/resource/library/Outer West,2016-03,5502
http://datadock.io/kal/data/id/resource/library/Outer West,2016-04,4398
http://datadock.io/kal/data/id/resource/library/Outer West,2016-05,2373
http://datadock.io/kal/data/id/resource/library/Outer West,2016-06,1700
http://datadock.io/kal/data/id/resource/library/Outer West,2016-07,2922
http://datadock.io/kal/data/id/resource/library/Outer West,2016-08,3379
http://datadock.io/kal/data/id/resource/library/Outer West,2016-09,4114
http://datadock.io/kal/data/id/resource/library/Outer West,2016-10,1197
http://datadock.io/kal/data/id/resource/library/Outer West,2016-11,1580
http://datadock.io/kal/data/id/resource/library/Walker,2008-04,1790
http://datadock.io/kal/data/id/resource/library/Walker,2008-05,667
http://datadock.io/kal/data/id/resource/library/Walker,2008-06,667
http://datadock.io/kal/data/id/resource/library/Walker,2008-07,667
http://datadock.io/kal/data/id/resource/library/Walker,2008-08,793
http://datadock.io/kal/data/id/resource/library/Walker,2008-09,793
http://datadock.io/kal/data/id/resource/library/Walker,2008-10,793
http://datadock.io/kal/data/id/resource/library/Walker,2008-11,706
http://datadock.io/kal/data/id/resource/library/Walker,2008-12,706
http://datadock.io/kal/data/id/resource/library/Walker,2009-01,706
http://datadock.io/kal/data/id/resource/library/Walker,2009-02,919
http://datadock.io/kal/data/id/resource/library/Walker,2009-03,919
http://datadock.io/kal/data/id/resource/library/Walker,2009-04,919
http://datadock.io/kal/data/id/resource/library/Walker,2009-05,1400
http://datadock.io/kal/data/id/resource/library/Walker,2009-06,1400
http://datadock.io/kal/data/id/resource/library/Walker,2009-07,1400
http://datadock.io/kal/data/id/resource/library/Walker,2009-08,1027
http://datadock.io/kal/data/id/resource/library/Walker,2009-09,1027
http://datadock.io/kal/data/id/resource/library/Walker,2009-10,1027
http://datadock.io/kal/data/id/resource/library/Walker,2009-11,1005
http://datadock.io/kal/data/id/resource/library/Walker,2009-12,1005
http://datadock.io/kal/data/id/resource/library/Walker,2010-01,1005
http://datadock.io/kal/data/id/resource/library/Walker,2010-02,884
http://datadock.io/kal/data/id/resource/library/Walker,2010-03,884
http://datadock.io/kal/data/id/resource/library/Walker,2010-04,370
http://datadock.io/kal/data/id/resource/library/Walker,2010-05,317
http://datadock.io/kal/data/id/resource/library/Walker,2010-06,265
http://datadock.io/kal/data/id/resource/library/Walker,2010-07,436
http://datadock.io/kal/data/id/resource/library/Walker,2010-08,569
http://datadock.io/kal/data/id/resource/library/Walker,2010-09,409
http://datadock.io/kal/data/id/resource/library/Walker,2010-10,249
http://datadock.io/kal/data/id/resource/library/Walker,2010-11,1805
http://datadock.io/kal/data/id/resource/library/Walker,2010-12,1072
http://datadock.io/kal/data/id/resource/library/Walker,2011-01,1966
http://datadock.io/kal/data/id/resource/library/Walker,2011-02,2443
http://datadock.io/kal/data/id/resource/library/Walker,2011-03,2347
http://datadock.io/kal/data/id/resource/library/Walker,2011-04,1487
http://datadock.io/kal/data/id/resource/library/Walker,2011-05,1038
http://datadock.io/kal/data/id/resource/library/Walker,2011-06,1446
http://datadock.io/kal/data/id/resource/library/Walker,2011-07,1775
http://datadock.io/kal/data/id/resource/library/Walker,2011-08,1778
http://datadock.io/kal/data/id/resource/library/Walker,2011-09,1737
http://datadock.io/kal/data/id/resource/library/Walker,2011-10,1647
http://datadock.io/kal/data/id/resource/library/Walker,2011-11,1435
http://datadock.io/kal/data/id/resource/library/Walker,2011-12,1069
http://datadock.io/kal/data/id/resource/library/Walker,2012-01,1241
http://datadock.io/kal/data/id/resource/library/Walker,2012-02,1117
http://datadock.io/kal/data/id/resource/library/Walker,2012-03,1386
http://datadock.io/kal/data/id/resource/library/Walker,2012-04,1203
http://datadock.io/kal/data/id/resource/library/Walker,2012-05,1582
http://datadock.io/kal/data/id/resource/library/Walker,2012-06,1371
http://datadock.io/kal/data/id/resource/library/Walker,2012-07,1719
http://datadock.io/kal/data/id/resource/library/Walker,2012-08,1662
http://datadock.io/kal/data/id/resource/library/Walker,2012-09,1972
http://datadock.io/kal/data/id/resource/library/Walker,2012-10,1835
http://datadock.io/kal/data/id/resource/library/Walker,2012-11,1975
http://datadock.io/kal/data/id/resource/library/Walker,2012-12,1185
http://datadock.io/kal/data/id/resource/library/Walker,2013-01,1516
http://datadock.io/kal/data/id/resource/library/Walker,2013-02,1727
http://datadock.io/kal/data/id/resource/library/Walker,2013-03,1748
http://datadock.io/kal/data/id/resource/library/Walker,2013-04,1460
http://datadock.io/kal/data/id/resource/library/Walker,2013-05,1208
http://datadock.io/kal/data/id/resource/library/Walker,2013-06,1391
http://datadock.io/kal/data/id/resource/library/Walker,2013-07,955
http://datadock.io/kal/data/id/resource/library/Walker,2013-08,1328
http://datadock.io/kal/data/id/resource/library/Walker,2013-09,989
http://datadock.io/kal/data/id/resource/library/Walker,2013-10,1370
http://datadock.io/kal/data/id/resource/library/Walker,2013-11,1291
http://datadock.io/kal/data/id/resource/library/Walker,2013-12,867
http://datadock.io/kal/data/id/resource/library/Walker,2014-01,1283
http://datadock.io/kal/data/id/resource/library/Walker,2014-02,884
http://datadock.io/kal/data/id/resource/library/Walker,2014-03,1149
http://datadock.io/kal/data/id/resource/library/Walker,2014-04,695
http://datadock.io/kal/data/id/resource/library/Walker,2014-05,1051
http://datadock.io/kal/data/id/resource/library/Walker,2014-06,841
http://datadock.io/kal/data/id/resource/library/Walker,2014-07,1663
http://datadock.io/kal/data/id/resource/library/Walker,2014-08,840
http://datadock.io/kal/data/id/resource/library/Walker,2014-09,763
http://datadock.io/kal/data/id/resource/library/Walker,2014-10,948
http://datadock.io/kal/data/id/resource/library/Walker,2014-11,692
http://datadock.io/kal/data/id/resource/library/Walker,2014-12,539
http://datadock.io/kal/data/id/resource/library/Walker,2015-01,293
http://datadock.io/kal/data/id/resource/library/Walker,2015-02,726
http://datadock.io/kal/data/id/resource/library/Walker,2015-03,859
http://datadock.io/kal/data/id/resource/library/Walker,2015-04,287
http://datadock.io/kal/data/id/resource/library/Walker,2015-05,588
http://datadock.io/kal/data/id/resource/library/Walker,2015-06,815
http://datadock.io/kal/data/id/resource/library/Walker,2015-07,1170
http://datadock.io/kal/data/id/resource/library/Walker,2015-08,953
http://datadock.io/kal/data/id/resource/library/Walker,2015-09,997
http://datadock.io/kal/data/id/resource/library/Walker,2015-10,945
http://datadock.io/kal/data/id/resource/library/Walker,2015-11,750
http://datadock.io/kal/data/id/resource/library/Walker,2015-12,516
http://datadock.io/kal/data/id/resource/library/Walker,2016-01,735
http://datadock.io/kal/data/id/resource/library/Walker,2016-02,874
http://datadock.io/kal/data/id/resource/library/Walker,2016-03,858
http://datadock.io/kal/data/id/resource/library/Walker,2016-04,748
http://datadock.io/kal/data/id/resource/library/Walker,2016-05,470
http://datadock.io/kal/data/id/resource/library/Walker,2016-06,603
http://datadock.io/kal/data/id/resource/library/Walker,2016-07,362
http://datadock.io/kal/data/id/resource/library/Walker,2016-08,440
http://datadock.io/kal/data/id/resource/library/Walker,2016-09,348
http://datadock.io/kal/data/id/resource/library/Walker,2016-10,416
http://datadock.io/kal/data/id/resource/library/Walker,2016-11,333
http://datadock.io/kal/data/id/resource/library/West End,2008-04,1863
http://datadock.io/kal/data/id/resource/library/West End,2008-08,2084
http://datadock.io/kal/data/id/resource/library/West End,2008-09,2084
http://datadock.io/kal/data/id/resource/library/West End,2008-10,2084
http://datadock.io/kal/data/id/resource/library/West End,2008-11,3527
http://datadock.io/kal/data/id/resource/library/West End,2008-12,3527
http://datadock.io/kal/data/id/resource/library/West End,2009-01,3527
http://datadock.io/kal/data/id/resource/library/West End,2009-02,2266
http://datadock.io/kal/data/id/resource/library/West End,2009-03,2266
http://datadock.io/kal/data/id/resource/library/West End,2009-04,2266
http://datadock.io/kal/data/id/resource/library/West End,2009-05,2331
http://datadock.io/kal/data/id/resource/library/West End,2009-06,2331
http://datadock.io/kal/data/id/resource/library/West End,2009-07,2331
http://datadock.io/kal/data/id/resource/library/West End,2009-08,6396
http://datadock.io/kal/data/id/resource/library/West End,2009-09,6396
http://datadock.io/kal/data/id/resource/library/West End,2009-10,6396
http://datadock.io/kal/data/id/resource/library/West End,2009-11,3627
http://datadock.io/kal/data/id/resource/library/West End,2009-12,3627
http://datadock.io/kal/data/id/resource/library/West End,2010-01,3627
http://datadock.io/kal/data/id/resource/library/West End,2010-02,2188
http://datadock.io/kal/data/id/resource/library/West End,2010-03,2188
http://datadock.io/kal/data/id/resource/library/West End,2010-04,237
http://datadock.io/kal/data/id/resource/library/West End,2010-05,1307
http://datadock.io/kal/data/id/resource/library/West End,2010-06,1356
http://datadock.io/kal/data/id/resource/library/West End,2010-07,468
http://datadock.io/kal/data/id/resource/library/West End,2010-08,3105
http://datadock.io/kal/data/id/resource/library/West End,2010-09,2419
http://datadock.io/kal/data/id/resource/library/West End,2010-10,1158
http://datadock.io/kal/data/id/resource/library/West End,2010-11,3948
http://datadock.io/kal/data/id/resource/library/West End,2010-12,3567
http://datadock.io/kal/data/id/resource/library/West End,2011-01,3035
http://datadock.io/kal/data/id/resource/library/West End,2011-02,2323
http://datadock.io/kal/data/id/resource/library/West End,2011-03,2552
http://datadock.io/kal/data/id/resource/library/West End,2011-04,2503
http://datadock.io/kal/data/id/resource/library/West End,2011-05,2383
http://datadock.io/kal/data/id/resource/library/West End,2011-06,2531
http://datadock.io/kal/data/id/resource/library/West End,2011-07,2143
http://datadock.io/kal/data/id/resource/library/West End,2011-08,2604
http://datadock.io/kal/data/id/resource/library/West End,2011-09,2293
http://datadock.io/kal/data/id/resource/library/West End,2011-10,2379
http://datadock.io/kal/data/id/resource/library/West End,2011-11,2190
http://datadock.io/kal/data/id/resource/library/West End,2011-12,1977
http://datadock.io/kal/data/id/resource/library/West End,2012-01,2268
http://datadock.io/kal/data/id/resource/library/West End,2012-02,1932
http://datadock.io/kal/data/id/resource/library/West End,2012-03,1929
http://datadock.io/kal/data/id/resource/library/West End,2012-04,2078
http://datadock.io/kal/data/id/resource/library/West End,2012-05,2334
http://datadock.io/kal/data/id/resource/library/West End,2012-06,2221
http://datadock.io/kal/data/id/resource/library/West End,2012-07,2597
http://datadock.io/kal/data/id/resource/library/West End,2012-08,0
http://datadock.io/kal/data/id/resource/library/West End,2012-09,2089
http://datadock.io/kal/data/id/resource/library/West End,2012-10,2341
http://datadock.io/kal/data/id/resource/library/West End,2012-11,2275
http://datadock.io/kal/data/id/resource/library/West End,2012-12,2256
http://datadock.io/kal/data/id/resource/library/West End,2013-01,2040
http://datadock.io/kal/data/id/resource/library/West End,2013-02,2088
http://datadock.io/kal/data/id/resource/library/West End,2013-03,1785
http://datadock.io/kal/data/id/resource/library/West End,2013-04,2669
http://datadock.io/kal/data/id/resource/library/West End,2013-05,2434
http://datadock.io/kal/data/id/resource/library/West End,2013-06,2535
http://datadock.io/kal/data/id/resource/library/West End,2013-07,2427
http://datadock.io/kal/data/id/resource/library/West End,2013-08,2497
http://datadock.io/kal/data/id/resource/library/West End,2013-09,1404
http://datadock.io/kal/data/id/resource/library/West End,2013-10,2644
http://datadock.io/kal/data/id/resource/library/West End,2013-11,2378
http://datadock.io/kal/data/id/resource/library/West End,2013-12,1884
http://datadock.io/kal/data/id/resource/library/West End,2014-01,2462
http://datadock.io/kal/data/id/resource/library/West End,2014-02,2501
http://datadock.io/kal/data/id/resource/library/West End,2014-03,2264
http://datadock.io/kal/data/id/resource/library/West End,2014-04,2650
http://datadock.io/kal/data/id/resource/library/West End,2014-05,2323
http://datadock.io/kal/data/id/resource/library/West End,2014-06,1386
http://datadock.io/kal/data/id/resource/library/West End,2014-07,2002
http://datadock.io/kal/data/id/resource/library/West End,2014-08,3178
http://datadock.io/kal/data/id/resource/library/West End,2014-09,2302
http://datadock.io/kal/data/id/resource/library/West End,2014-10,1113
http://datadock.io/kal/data/id/resource/library/West End,2014-11,3708
http://datadock.io/kal/data/id/resource/library/West End,2014-12,2423
http://datadock.io/kal/data/id/resource/library/West End,2015-01,6205
http://datadock.io/kal/data/id/resource/library/West End,2015-02,3145
http://datadock.io/kal/data/id/resource/library/West End,2015-03,3341
http://datadock.io/kal/data/id/resource/library/West End,2015-04,3667
http://datadock.io/kal/data/id/resource/library/West End,2015-05,3526
http://datadock.io/kal/data/id/resource/library/West End,2015-06,3017
http://datadock.io/kal/data/id/resource/library/West End,2015-07,3213
http://datadock.io/kal/data/id/resource/library/West End,2015-08,2908
http://datadock.io/kal/data/id/resource/library/West End,2015-09,3253
http://datadock.io/kal/data/id/resource/library/West End,2015-10,3787
http://datadock.io/kal/data/id/resource/library/West End,2015-11,3467
http://datadock.io/kal/data/id/resource/library/West End,2015-12,2401
http://datadock.io/kal/data/id/resource/library/West End,2016-01,2169
http://datadock.io/kal/data/id/resource/library/West End,2016-02,2393
